,event,date,fighter_1,fighter_2,result,method,round,time
2529,UFC Fight Night: Maia vs. Askren,2019-10-26,Movsar Evloev,Enrique Barzola,win,U-DEC,3,5:00
2530,UFC Fight Night: Maia vs. Askren,2019-10-26,Sergei Pavlovich,Maurice Greene,win,KO/TKO,1,2:11
2531,UFC Fight Night: Maia vs. Askren,2019-10-26,Loma Lookboonmee,Aleksandra Albu,win,S-DEC,3,5:00
2532,UFC Fight Night: Maia vs. Askren,2019-10-26,Raphael Pessoa,Jeff Hughes,win,U-DEC,3,5:00
2533,UFC Fight Night: Reyes vs. Weidman,,Dominick Reyes,Chris Weidman,win,KO/TKO,1,1:43
2534,UFC Fight Night: Reyes vs. Weidman,,Yair Rodriguez,Jeremy Stephens,win,U-DEC,3,5:00
2535,UFC Fight Night: Reyes vs. Weidman,,Greg Hardy,Ben Sosoli,nc,Overturned,3,5:00
2536,UFC Fight Night: Reyes vs. Weidman,,Joe Lauzon,Jonathan Pearce,win,KO/TKO,1,1:33
2537,UFC Fight Night: Reyes vs. Weidman,,Maycee Barber,Gillian Robertson,win,KO/TKO,1,3:04
2538,UFC Fight Night: Reyes vs. Weidman,,Darren Stewart,Deron Winn,win,S-DEC,3,5:00
2539,UFC Fight Night: Reyes vs. Weidman,,Charles Rosa,Manny Bermudez,win,SUB,1,2:46
2540,UFC Fight Night: Reyes vs. Weidman,,Molly McCann,Diana Belbita,win,U-DEC,3,5:00
2541,UFC Fight Night: Reyes vs. Weidman,,Sean Woodson,Kyle Bochniak,win,U-DEC,3,5:00
2542,UFC Fight Night: Reyes vs. Weidman,,Randy Costa,Boston Salmon,win,KO/TKO,1,2:15
2543,UFC Fight Night: Reyes vs. Weidman,,Sean Brady,Court McGee,win,U-DEC,3,5:00
2544,UFC Fight Night: Reyes vs. Weidman,,Brendan Allen,Kevin Holland,win,SUB,2,3:38
2545,UFC Fight Night: Reyes vs. Weidman,,Tanner Boser,Daniel Spitz,win,U-DEC,3,5:00
2546,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Joanna Jedrzejczyk,Michelle Waterson-Gomez,win,U-DEC,5,5:00
2547,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Cub Swanson,Kron Gracie,win,U-DEC,3,5:00
2548,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Niko Price,James Vick,win,KO/TKO,1,1:44
2549,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Amanda Ribas,Mackenzie Dern,win,U-DEC,3,5:00
2550,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Matt Frevola,Luis Pena,win,S-DEC,3,5:00
2551,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Eryk Anders,Gerald Meerschaert,win,S-DEC,3,5:00
2552,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Ryan Spann,Devin Clark,win,SUB,2,2:01
2553,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Mike Davis,Thomas Gifford,win,KO/TKO,3,4:45
2554,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Alex Morono,Max Griffin,win,U-DEC,3,5:00
2555,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Deiveson Figueiredo,Tim Elliott,win,SUB,1,3:08
2556,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Marlon Vera,Andre Ewell,win,KO/TKO,3,3:17
2557,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Miguel Baeza,Hector Aldana,win,KO/TKO,2,2:32
2558,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Marvin Vettori,Andrew Sanchez,win,U-DEC,3,5:00
2559,UFC Fight Night: Joanna vs. Waterson,2019-10-12,JJ Aldrich,Lauren Mueller,win,U-DEC,3,5:00
2560,UFC 243: Whittaker vs. Adesanya,2019-10-05,Israel Adesanya,Robert Whittaker,win,KO/TKO,2,3:33
2561,UFC 243: Whittaker vs. Adesanya,2019-10-05,Dan Hooker,Al Iaquinta,win,U-DEC,3,5:00
2562,UFC 243: Whittaker vs. Adesanya,2019-10-05,Serghei Spivac,Tai Tuivasa,win,SUB,2,3:14
2563,UFC 243: Whittaker vs. Adesanya,2019-10-05,Dhiego Lima,Luke Jumeau,win,S-DEC,3,5:00
2564,UFC 243: Whittaker vs. Adesanya,2019-10-05,Yorgan De Castro,Justin Tafa,win,KO/TKO,1,2:10
2565,UFC 243: Whittaker vs. Adesanya,2019-10-05,Jake Matthews,Rostem Akman,win,U-DEC,3,5:00
2566,UFC 243: Whittaker vs. Adesanya,2019-10-05,Callan Potter,Maki Pitolo,win,U-DEC,3,5:00
2567,UFC 243: Whittaker vs. Adesanya,2019-10-05,Brad Riddell,Jamie Mullarkey,win,U-DEC,3,5:00
2568,UFC 243: Whittaker vs. Adesanya,2019-10-05,Megan Anderson,Zarah Fairn,win,SUB,1,3:57
2569,UFC 243: Whittaker vs. Adesanya,2019-10-05,Ji Yeon Kim,Nadia Kassem,win,KO/TKO,2,4:59
2570,UFC 243: Whittaker vs. Adesanya,2019-10-05,Khalid Taha,Bruno Silva,nc,Overturned,3,3:00
2571,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Jared Cannonier,Jack Hermansson,win,KO/TKO,2,0:27
2572,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Mark Madsen,Danilo Belluardo,win,KO/TKO,1,1:12
2573,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Gilbert Burns,Gunnar Nelson,win,U-DEC,3,5:00
2574,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Ion Cutelaba,Khalil Rountree Jr.,win,KO/TKO,1,2:35
2575,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Ovince Saint Preux,Michal Oleksiejczuk,win,SUB,2,2:46
2576,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Nicolas Dalby,Alex Oliveira,win,U-DEC,3,5:00
2577,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,John Phillips,Alen Amedovski,win,KO/TKO,1,0:17
2578,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Makhmud Muradov,Alessio Di Chirico,win,U-DEC,3,5:00
2579,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Ismail Naurdiev,Siyar Bahadurzada,win,U-DEC,3,5:00
2580,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Giga Chikadze,Brandon Davis,win,S-DEC,3,5:00
2581,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Lina Lansberg,Macy Chiasson,win,U-DEC,3,5:00
2582,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Marc Diakiese,Lando Vannata,win,U-DEC,3,5:00
2583,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Jack Shore,Nohelin Hernandez,win,SUB,3,2:51
2584,UFC Fight Night: Rodriguez vs. Stephens,,Yair Rodriguez,Jeremy Stephens,nc,CNC,1,0:15
2585,UFC Fight Night: Rodriguez vs. Stephens,,Carla Esparza,Alexa Grasso,win,M-DEC,3,5:00
2586,UFC Fight Night: Rodriguez vs. Stephens,,Brandon Moreno,Askar Askarov,draw,S-DEC,3,5:00
2587,UFC Fight Night: Rodriguez vs. Stephens,,Irene Aldana,Vanessa Melo,win,U-DEC,3,5:00
2588,UFC Fight Night: Rodriguez vs. Stephens,,Steven Peterson,Martin Bravo,win,KO/TKO,2,1:31
2589,UFC Fight Night: Rodriguez vs. Stephens,,Jose Quinonez,Carlos Huachin,win,U-DEC,3,5:00
2590,UFC Fight Night: Rodriguez vs. Stephens,,Kyle Nelson,Marco Polo Reyes,win,KO/TKO,1,1:36
2591,UFC Fight Night: Rodriguez vs. Stephens,,Angela Hill,Ariane Carnelossi,win,KO/TKO,3,1:56
2592,UFC Fight Night: Rodriguez vs. Stephens,,Sergio Pettis,Tyson Nam,win,U-DEC,3,5:00
2593,UFC Fight Night: Rodriguez vs. Stephens,,Paul Craig,Vinicius Moreira,win,SUB,1,3:19
2594,UFC Fight Night: Rodriguez vs. Stephens,,Bethe Correia,Sijara Eubanks,win,U-DEC,3,5:00
2595,UFC Fight Night: Rodriguez vs. Stephens,,Claudio Puelles,Marcos Mariano,win,U-DEC,3,5:00
2596,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Justin Gaethje,Donald Cerrone,win,KO/TKO,1,4:18
2597,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Glover Teixeira,Nikita Krylov,win,S-DEC,3,5:00
2598,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Todd Duffee,Jeff Hughes,nc,CNC,1,4:03
2599,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Tristan Connelly,Michel Pereira,win,U-DEC,3,5:00
2600,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Uriah Hall,Antonio Carlos Junior,win,S-DEC,3,5:00
